item_id,year,month,seq,type,hs4,weight,quantity,value
MBSBZBXA,2022,8,1,1,2846,5416,0,1840621
BJALXPFS,2022,8,1,1,2847,15159,0,11197
RAWUKQMJ,2022,8,1,1,2916,117687,0,1812808
ZGJXVMNI,2022,8,1,1,3006,223,0,430425
LRVGFDFM,2022,8,1,1,3102,9059205,0,5824544
BTMOEMEP,2022,8,1,1,3102,26397414,0,18889386
UXSPKBJR,2022,8,1,1,3206,546,0,79456
BEZYMBBT,2022,8,1,1,3207,2475,0,1700707
QJQJSWFU,2022,8,1,1,3307,3244,0,36323
EVBVXETX,2022,8,1,1,3404,470112,0,1623779
DUCMGGNW,2022,8,1,1,3806,225701,0,600938
OJIFIHMZ,2022,8,1,1,3815,3330,0,628933
STZDBITS,2022,8,1,1,3815,896590,0,8382074
SNHYOVBM,2022,8,1,1,3824,40001,0,36137
LPHPPJUG,2022,8,1,1,3824,467106,0,256809
FCYBOAXC,2022,8,1,1,3824,12759183,0,41312739
JPBRUTWP,2022,8,1,1,3904,224486,0,2617207
LTOYKIML,2022,8,1,1,3909,116536,0,157456
QVLMOEYE,2022,8,1,1,4202,7027,7509,1434655
JERHKLYW,2022,8,1,1,4601,11,0,291
ZXERAXWP,2022,8,1,1,4802,65,0,1255
LSOIUSXD,2022,8,1,1,5111,600,1944,50269
XUOIQPFL,2022,8,1,1,5205,332792,0,1485879
WBLJNPZQ,2022,8,1,1,5309,3288,10188,167701
OXKURKXR,2022,8,1,1,5402,5063,0,28540
WHPUAOID,2022,8,1,1,5512,31,33,1650
AXULOHBQ,2022,8,1,1,5515,1504,4665,63981
DBWLZWNK,2022,8,1,1,5602,2344,0,49759
NZKBIBNU,2022,8,1,1,5609,4221,0,59217
OKMBFVKS,2022,8,1,1,5705,332062,205540,975454
VUAFAIYJ,2022,8,1,1,6101,2119,5781,148996
CCLHWFWF,2022,8,1,1,6211,294978,759448,8991724
SDWAYPIK,2022,8,1,1,7207,6831180,0,4118449
FDXPMYGF,2022,8,1,1,7907,500,0,786
UIFPPCLR,2022,8,1,1,8102,3005,0,154554
KEUWZRKO,2022,8,1,1,8102,1713,0,107325
FQCLOEXA,2022,8,1,1,8102,9999,0,984283
KAGJCHMR,2022,8,1,1,8467,3,2,818
KJNSOAHR,2022,8,1,1,8479,433671,0,4049860
QKXNTIIB,2022,8,1,1,8501,74158,17,1318904
UQYUIVVR,2022,8,1,1,8501,22550,3,179030
GKQIJYDH,2022,8,1,1,8501,270235,17,3648484
VBYCLTYZ,2022,8,1,1,8505,3543,0,168709
GYHKIVQT,2022,8,1,1,8505,209317,0,18720664
ROACSLMG,2022,8,1,1,8505,144111,0,735773
VMAQSTJE,2022,8,1,1,8527,2,1,298
XIFHSOWQ,2022,8,1,1,8708,247,0,12929
FITUEHWN,2022,8,1,1,8714,362,255,9793
UGEQLMXM,2022,8,1,1,8714,1518,0,107096
BLANHGYY,2022,8,1,1,9022,2,3,13257
BUZIIBYG,2022,8,1,1,9403,2032359,0,7585014
DEWLVASR,2022,8,2,1,3038,44307,0,114637
JSLXRQOK,2022,8,2,1,5119,0,0,49
JBVHSUWY,2022,8,2,1,1210,5420,0,133470
ELQGMQWE,2022,8,2,1,2002,80752,0,200574
AHMDUILJ,2022,8,2,1,2102,22885,0,64309
XIPPENFQ,2022,8,2,1,2501,35251,0,10499
FTSVTTSR,2022,8,2,1,2529,140000,0,87706
XMKRPGLB,2022,8,2,1,2529,674006,0,298365
FWUCPMMW,2022,8,2,1,2701,0,0,0
RCBZUSIM,2022,8,2,1,2805,3,0,15056
SUOYXCHP,2022,8,2,1,2805,0,0,733
ZKENOUDA,2022,8,2,1,2805,115,0,2523
WQMVCOEM,2022,8,2,1,2805,0,0,0
DJBLNPNC,2022,8,2,1,2805,2,0,31468
BSRMSVTC,2022,8,2,1,2805,0,0,0
DDEXPPXU,2022,8,2,1,2807,560,0,545
LLHREMKS,2022,8,2,1,2807,30416,0,95111
DNMPSKTB,2022,8,2,1,2811,1508680,0,2823750
WPQXWHYO,2022,8,2,1,2811,1691748,0,3062198
VWMBASNE,2022,8,2,1,2811,953114,0,594444
RJGPVEXX,2022,8,2,1,2811,23304,0,166701
ATLDMDBO,2022,8,2,1,2814,38297203,0,35882128
SAHWCZNH,2022,8,2,1,2825,40000,0,753115
LUENUFGA,2022,8,2,1,2833,17280,0,118723
HXYSSRXE,2022,8,2,1,2836,7613108,0,2989169
QRKRBYJL,2022,8,2,1,2841,59026,0,4238676
FRHNWLNI,2022,8,2,1,2846,11266,0,393034
MBSBZBXA,2022,8,2,1,2846,139350,0,1179813
BJALXPFS,2022,8,2,1,2847,22088,0,38984
RAWUKQMJ,2022,8,2,1,2916,78894,0,1396569
ZGJXVMNI,2022,8,2,1,3006,307,0,616880
LRVGFDFM,2022,8,2,1,3102,1,0,62
BTMOEMEP,2022,8,2,1,3102,12837783,0,8734669
UXSPKBJR,2022,8,2,1,3206,188,0,45993
BEZYMBBT,2022,8,2,1,3207,2074,0,1538454
SAAYMURU,2022,8,2,1,3215,3445,0,91989
QJQJSWFU,2022,8,2,1,3307,4508,0,32945
EVBVXETX,2022,8,2,1,3404,366878,0,1458944
DUCMGGNW,2022,8,2,1,3806,257565,0,625713
OJIFIHMZ,2022,8,2,1,3815,28392,0,3100398
STZDBITS,2022,8,2,1,3815,1417199,0,9568813
IGDVVKUD,2022,8,2,1,3824,3150,0,22355
SNHYOVBM,2022,8,2,1,3824,400,0,20793
LPHPPJUG,2022,8,2,1,3824,417801,0,227529
FCYBOAXC,2022,8,2,1,3824,7736838,0,31088387
JPBRUTWP,2022,8,2,1,3904,222131,0,2655601
LTOYKIML,2022,8,2,1,3909,11675,0,61229
QVLMOEYE,2022,8,2,1,4202,10067,18699,1084082
JERHKLYW,2022,8,2,1,4601,194,0,5237
ZXERAXWP,2022,8,2,1,4802,29,0,1693
LSOIUSXD,2022,8,2,1,5111,1372,4023,187724
XUOIQPFL,2022,8,2,1,5205,336659,0,1498802
WBLJNPZQ,2022,8,2,1,5309,1101,4424,55103
OXKURKXR,2022,8,2,1,5402,6539,0,68165
WHPUAOID,2022,8,2,1,5512,3953,771,70270
AXULOHBQ,2022,8,2,1,5515,1762,5611,88014
DBWLZWNK,2022,8,2,1,5602,363,0,10084
NZKBIBNU,2022,8,2,1,5609,27194,0,142543
OKMBFVKS,2022,8,2,1,5705,390506,131945,833406
VUAFAIYJ,2022,8,2,1,6101,3192,2882,223819
CCLHWFWF,2022,8,2,1,6211,254752,642532,7468294
SDWAYPIK,2022,8,2,1,7207,7102750,0,4566888
FDXPMYGF,2022,8,2,1,7907,32,0,59
UIFPPCLR,2022,8,2,1,8102,2900,0,118873
KEUWZRKO,2022,8,2,1,8102,0,0,0
FQCLOEXA,2022,8,2,1,8102,180,0,71496
APQGTRMF,2022,8,2,1,8105,39305,0,216019
KAGJCHMR,2022,8,2,1,8467,1,2,1272
KJNSOAHR,2022,8,2,1,8479,13981,0,955977
QKXNTIIB,2022,8,2,1,8501,120371,30,1327821
UQYUIVVR,2022,8,2,1,8501,3866,2,40765
GKQIJYDH,2022,8,2,1,8501,108940,51,776910
VBYCLTYZ,2022,8,2,1,8505,6908,0,338481
GYHKIVQT,2022,8,2,1,8505,164976,0,30755810
ROACSLMG,2022,8,2,1,8505,153012,0,571869
VMAQSTJE,2022,8,2,1,8527,1724,599,23048
XIFHSOWQ,2022,8,2,1,8708,376,0,6003
FITUEHWN,2022,8,2,1,8714,484,482,16720
UGEQLMXM,2022,8,2,1,8714,444,0,10456
BLANHGYY,2022,8,2,1,9022,3,3,13257
BUZIIBYG,2022,8,2,1,9403,1939164,0,6303313
DEWLVASR,2022,8,3,1,3038,20535,0,53816
JSLXRQOK,2022,8,3,1,5119,0,0,3000
JBVHSUWY,2022,8,3,1,1210,3980,0,78359
ELQGMQWE,2022,8,3,1,2002,106330,0,126617
AHMDUILJ,2022,8,3,1,2102,20408,0,53813
XIPPENFQ,2022,8,3,1,2501,91291,0,57196
FTSVTTSR,2022,8,3,1,2529,0,0,0
XMKRPGLB,2022,8,3,1,2529,803000,0,286297
FWUCPMMW,2022,8,3,1,2701,16,0,214
RCBZUSIM,2022,8,3,1,2805,5,0,6824
SUOYXCHP,2022,8,3,1,2805,1,0,343
ZKENOUDA,2022,8,3,1,2805,4,0,3777
WQMVCOEM,2022,8,3,1,2805,110,0,159114
DJBLNPNC,2022,8,3,1,2805,0,0,0
BSRMSVTC,2022,8,3,1,2805,356,0,133760
DDEXPPXU,2022,8,3,1,2807,2943,0,5016
LLHREMKS,2022,8,3,1,2807,553,0,11255
YSYHGLQK,2022,8,3,1,2807,11,0,638
DNMPSKTB,2022,8,3,1,2811,1326692,0,2582033
WPQXWHYO,2022,8,3,1,2811,1707089,0,3162641
VWMBASNE,2022,8,3,1,2811,1443089,0,879319
RJGPVEXX,2022,8,3,1,2811,46653,0,407248
ATLDMDBO,2022,8,3,1,2814,28000000,0,27420897
SAHWCZNH,2022,8,3,1,2825,101,0,15178
LUENUFGA,2022,8,3,1,2833,109893,0,593106
HXYSSRXE,2022,8,3,1,2836,13392451,0,5247147
QRKRBYJL,2022,8,3,1,2841,37261,0,2665145
FRHNWLNI,2022,8,3,1,2846,5860,0,126564
MBSBZBXA,2022,8,3,1,2846,4358,0,343844
BJALXPFS,2022,8,3,1,2847,14401,0,9465
RAWUKQMJ,2022,8,3,1,2916,90445,0,1461714
ZGJXVMNI,2022,8,3,1,3006,429,0,499654
LRVGFDFM,2022,8,3,1,3102,21045997,0,13224969
BTMOEMEP,2022,8,3,1,3102,34569576,0,23160193
UXSPKBJR,2022,8,3,1,3206,296,0,114233
BEZYMBBT,2022,8,3,1,3207,1487,0,1237158
SAAYMURU,2022,8,3,1,3215,48,0,2906
QJQJSWFU,2022,8,3,1,3307,1976,0,79831
EVBVXETX,2022,8,3,1,3404,759160,0,2243072
DUCMGGNW,2022,8,3,1,3806,240911,0,561642
NAQIHUKZ,2022,8,3,1,3813,2,0,7414
OJIFIHMZ,2022,8,3,1,3815,13431,0,379439
STZDBITS,2022,8,3,1,3815,1268124,0,11006328
IGDVVKUD,2022,8,3,1,3824,0,0,0
SNHYOVBM,2022,8,3,1,3824,234058,0,446237
LPHPPJUG,2022,8,3,1,3824,818601,0,415739
FCYBOAXC,2022,8,3,1,3824,11923864,0,38779841
JPBRUTWP,2022,8,3,1,3904,140803,0,2223906
LTOYKIML,2022,8,3,1,3909,238301,0,267916
QVLMOEYE,2022,8,3,1,4202,18921,18316,1645589
TANNMIMB,2022,8,3,1,4302,5,3,26
MIRCVAMV,2022,8,3,1,4408,3600,0,41609
JERHKLYW,2022,8,3,1,4601,44,0,520
ZXERAXWP,2022,8,3,1,4802,6,0,2160
LSOIUSXD,2022,8,3,1,5111,484,1507,51404
XUOIQPFL,2022,8,3,1,5205,593724,0,2545781
WBLJNPZQ,2022,8,3,1,5309,1066,4692,20648
OXKURKXR,2022,8,3,1,5402,737,0,26659
WHPUAOID,2022,8,3,1,5512,12,83,379
AXULOHBQ,2022,8,3,1,5515,252,767,4486
DBWLZWNK,2022,8,3,1,5602,30452,0,419767
NZKBIBNU,2022,8,3,1,5609,13511,0,134134
OKMBFVKS,2022,8,3,1,5705,385326,251816,1011891
VUAFAIYJ,2022,8,3,1,6101,6613,6594,318511
CCLHWFWF,2022,8,3,1,6211,307738,654279,8557595
SDWAYPIK,2022,8,3,1,7207,10698580,0,6243805
FDXPMYGF,2022,8,3,1,7907,10,0,389
UIFPPCLR,2022,8,3,1,8102,4771,0,181253
KEUWZRKO,2022,8,3,1,8102,73,0,6411
FQCLOEXA,2022,8,3,1,8102,3513,0,383430
APQGTRMF,2022,8,3,1,8105,0,0,0
KAGJCHMR,2022,8,3,1,8467,352,128,27972
KJNSOAHR,2022,8,3,1,8479,4716,0,432611
QKXNTIIB,2022,8,3,1,8501,36274,8,503487
UQYUIVVR,2022,8,3,1,8501,71723,4,1487653
GKQIJYDH,2022,8,3,1,8501,415313,40,9803599
VBYCLTYZ,2022,8,3,1,8505,6673,0,292366
GYHKIVQT,2022,8,3,1,8505,129063,0,10133574
ROACSLMG,2022,8,3,1,8505,206655,0,940449
VMAQSTJE,2022,8,3,1,8527,2009,1048,37691
XIFHSOWQ,2022,8,3,1,8708,276,0,19849
FITUEHWN,2022,8,3,1,8714,566,516,9527
UGEQLMXM,2022,8,3,1,8714,1218,0,71658
BLANHGYY,2022,8,3,1,9022,0,0,0
BUZIIBYG,2022,8,3,1,9403,2327873,0,7206107
JSLXRQOK,2022,9,1,1,5119,0,0,273
JBVHSUWY,2022,9,1,1,1210,19321,0,351791
ELQGMQWE,2022,9,1,1,2002,36639,0,119440
AHMDUILJ,2022,9,1,1,2102,20365,0,51817
XIPPENFQ,2022,9,1,1,2501,84914,0,19943
FTSVTTSR,2022,9,1,1,2529,40800,0,24559
XMKRPGLB,2022,9,1,1,2529,709600,0,217372
FWUCPMMW,2022,9,1,1,2701,6,0,29
RCBZUSIM,2022,9,1,1,2805,0,0,4937
SUOYXCHP,2022,9,1,1,2805,0,0,779
ZKENOUDA,2022,9,1,1,2805,5,0,3523
WQMVCOEM,2022,9,1,1,2805,124,0,174201
DJBLNPNC,2022,9,1,1,2805,0,0,2153
BSRMSVTC,2022,9,1,1,2805,1000,0,5238
DDEXPPXU,2022,9,1,1,2807,370,0,365
LLHREMKS,2022,9,1,1,2807,636,0,6915
DNMPSKTB,2022,9,1,1,2811,1115424,0,2108704
WPQXWHYO,2022,9,1,1,2811,1386124,0,2491146
VWMBASNE,2022,9,1,1,2811,326559,0,175486
RJGPVEXX,2022,9,1,1,2811,47,0,6544
ATLDMDBO,2022,9,1,1,2814,5250001,0,4864671
SAHWCZNH,2022,9,1,1,2825,504,0,20862
LUENUFGA,2022,9,1,1,2833,38384,0,209856
HXYSSRXE,2022,9,1,1,2836,6602644,0,2709564
QRKRBYJL,2022,9,1,1,2841,46201,0,3290727
FRHNWLNI,2022,9,1,1,2846,1307,0,193873
MBSBZBXA,2022,9,1,1,2846,20127,0,3164252
BJALXPFS,2022,9,1,1,2847,18020,0,72825
RAWUKQMJ,2022,9,1,1,2916,75795,0,1400507
ZGJXVMNI,2022,9,1,1,3006,152,0,324508
LRVGFDFM,2022,9,1,1,3102,100005,0,65759
BTMOEMEP,2022,9,1,1,3102,10915245,0,7029911
UXSPKBJR,2022,9,1,1,3206,505,0,162145
BEZYMBBT,2022,9,1,1,3207,3627,0,2563888
SAAYMURU,2022,9,1,1,3215,1385,0,17970
QJQJSWFU,2022,9,1,1,3307,1044,0,29612
EVBVXETX,2022,9,1,1,3404,252501,0,830718
DUCMGGNW,2022,9,1,1,3806,333609,0,722119
OJIFIHMZ,2022,9,1,1,3815,6981,0,60027
STZDBITS,2022,9,1,1,3815,853834,0,5876164
IGDVVKUD,2022,9,1,1,3824,150,0,4950
SNHYOVBM,2022,9,1,1,3824,65421,0,78815
LPHPPJUG,2022,9,1,1,3824,616000,0,241403
FCYBOAXC,2022,9,1,1,3824,7971802,0,30648648
JPBRUTWP,2022,9,1,1,3904,138008,0,1514663
LTOYKIML,2022,9,1,1,3909,486,0,6686
QVLMOEYE,2022,9,1,1,4202,2322,2864,546674
JERHKLYW,2022,9,1,1,4601,30,0,365
ZXERAXWP,2022,9,1,1,4802,43,0,2504
LSOIUSXD,2022,9,1,1,5111,215,682,11813
XUOIQPFL,2022,9,1,1,5205,388570,0,1601226
WBLJNPZQ,2022,9,1,1,5309,780,2661,50962
OXKURKXR,2022,9,1,1,5402,23492,0,131971
AXULOHBQ,2022,9,1,1,5515,1914,4032,38249
DBWLZWNK,2022,9,1,1,5602,733,0,68905
NZKBIBNU,2022,9,1,1,5609,6522,0,114027
OKMBFVKS,2022,9,1,1,5705,284424,234398,614857
VUAFAIYJ,2022,9,1,1,6101,899,1835,106218
CCLHWFWF,2022,9,1,1,6211,288618,627115,7575514
OGAFEHLU,2022,9,1,1,7202,3,0,400
TGOELCAG,2022,9,1,1,7207,150700,0,113905
SDWAYPIK,2022,9,1,1,7207,5074320,0,3135447
UIFPPCLR,2022,9,1,1,8102,930,0,88298
KEUWZRKO,2022,9,1,1,8102,11,0,1026
FQCLOEXA,2022,9,1,1,8102,3927,0,407746
APQGTRMF,2022,9,1,1,8105,42395,0,177977
KJNSOAHR,2022,9,1,1,8479,12915,0,406385
QKXNTIIB,2022,9,1,1,8501,30820,4,388394
UQYUIVVR,2022,9,1,1,8501,36671,1,865534
GKQIJYDH,2022,9,1,1,8501,91307,16,1084139
VBYCLTYZ,2022,9,1,1,8505,6314,0,316799
GYHKIVQT,2022,9,1,1,8505,88026,0,7407138
ROACSLMG,2022,9,1,1,8505,160206,0,616814
VMAQSTJE,2022,9,1,1,8527,1845,2543,53106
XIFHSOWQ,2022,9,1,1,8708,141,0,5246
FITUEHWN,2022,9,1,1,8714,4100,3502,28483
UGEQLMXM,2022,9,1,1,8714,305,0,16315
BLANHGYY,2022,9,1,1,9022,2,3,13256
BUZIIBYG,2022,9,1,1,9403,1563221,0,4604065
DEWLVASR,2022,9,2,1,3038,18713,0,103737
JSLXRQOK,2022,9,2,1,5119,0,0,13200
JBVHSUWY,2022,9,2,1,1210,4580,0,137568
ELQGMQWE,2022,9,2,1,2002,19125,0,39484
AHMDUILJ,2022,9,2,1,2102,20407,0,35009
XIPPENFQ,2022,9,2,1,2501,32322,0,6504
FTSVTTSR,2022,9,2,1,2529,0,0,0
XMKRPGLB,2022,9,2,1,2529,202000,0,70709
FWUCPMMW,2022,9,2,1,2701,0,0,0
RCBZUSIM,2022,9,2,1,2805,1050,0,19914
SUOYXCHP,2022,9,2,1,2805,0,0,159
ZKENOUDA,2022,9,2,1,2805,0,0,243
WQMVCOEM,2022,9,2,1,2805,0,0,0
DJBLNPNC,2022,9,2,1,2805,0,0,0
BSRMSVTC,2022,9,2,1,2805,0,0,496
DDEXPPXU,2022,9,2,1,2807,380,0,426
LLHREMKS,2022,9,2,1,2807,1739,0,9008
DNMPSKTB,2022,9,2,1,2811,924440,0,1781207
WPQXWHYO,2022,9,2,1,2811,1964973,0,3570419
VWMBASNE,2022,9,2,1,2811,7175,0,113029
RJGPVEXX,2022,9,2,1,2811,13,0,2712
ATLDMDBO,2022,9,2,1,2814,49736004,0,46796489
SAHWCZNH,2022,9,2,1,2825,39,0,8493
LUENUFGA,2022,9,2,1,2833,35372,0,224397
HXYSSRXE,2022,9,2,1,2836,7712900,0,2924730
QRKRBYJL,2022,9,2,1,2841,23026,0,1550623
FRHNWLNI,2022,9,2,1,2846,53937,0,1044384
MBSBZBXA,2022,9,2,1,2846,3032,0,1020688
BJALXPFS,2022,9,2,1,2847,130132,0,104996
RAWUKQMJ,2022,9,2,1,2916,59759,0,1001894
ZGJXVMNI,2022,9,2,1,3006,495,0,636846
LRVGFDFM,2022,9,2,1,3102,7861358,0,5045982
BTMOEMEP,2022,9,2,1,3102,10091294,0,6885955
UXSPKBJR,2022,9,2,1,3206,421,0,150152
BEZYMBBT,2022,9,2,1,3207,2642,0,1832915
SAAYMURU,2022,9,2,1,3215,81,0,1810
QJQJSWFU,2022,9,2,1,3307,1702,0,25553
EVBVXETX,2022,9,2,1,3404,440610,0,1395166
DUCMGGNW,2022,9,2,1,3806,223715,0,691643
XIIEJNEE,2022,9,2,1,3815,0,0,650
OJIFIHMZ,2022,9,2,1,3815,51608,0,2469327
STZDBITS,2022,9,2,1,3815,818299,0,7334315
IGDVVKUD,2022,9,2,1,3824,0,0,0
SNHYOVBM,2022,9,2,1,3824,1644,0,17520
LPHPPJUG,2022,9,2,1,3824,587828,0,281905
FCYBOAXC,2022,9,2,1,3824,9948202,0,30353391
JPBRUTWP,2022,9,2,1,3904,167362,0,2367438
LTOYKIML,2022,9,2,1,3909,34000,0,33029
QVLMOEYE,2022,9,2,1,4202,2934,3992,698344
JERHKLYW,2022,9,2,1,4601,24,0,307
ZXERAXWP,2022,9,2,1,4802,252,0,984
LSOIUSXD,2022,9,2,1,5111,929,2935,51986
XUOIQPFL,2022,9,2,1,5205,364241,0,1485457
WBLJNPZQ,2022,9,2,1,5309,311,1462,32885
OXKURKXR,2022,9,2,1,5402,2490,0,27287
WHPUAOID,2022,9,2,1,5512,5871,20738,238820
AXULOHBQ,2022,9,2,1,5515,1769,6239,45722
DBWLZWNK,2022,9,2,1,5602,4939,0,98622
NZKBIBNU,2022,9,2,1,5609,2933,0,43581
OKMBFVKS,2022,9,2,1,5705,279453,112088,553030
VUAFAIYJ,2022,9,2,1,6101,6365,4790,355035
CCLHWFWF,2022,9,2,1,6211,282556,573426,6457776
OGAFEHLU,2022,9,2,1,7202,0,0,0
TGOELCAG,2022,9,2,1,7207,0,0,0
SDWAYPIK,2022,9,2,1,7207,2929880,0,1496790
UIFPPCLR,2022,9,2,1,8102,2901,0,111542
KEUWZRKO,2022,9,2,1,8102,0,0,0
FQCLOEXA,2022,9,2,1,8102,370,0,153186
APQGTRMF,2022,9,2,1,8105,40,0,5000
KAGJCHMR,2022,9,2,1,8467,3,30,3013
KJNSOAHR,2022,9,2,1,8479,24679,0,728637
QKXNTIIB,2022,9,2,1,8501,68777,21,734279
UQYUIVVR,2022,9,2,1,8501,31650,5,249276
GKQIJYDH,2022,9,2,1,8501,5003,44,34298
VBYCLTYZ,2022,9,2,1,8505,4929,0,172997
GYHKIVQT,2022,9,2,1,8505,147926,0,13023471
ROACSLMG,2022,9,2,1,8505,137076,0,497562
VMAQSTJE,2022,9,2,1,8527,7901,5645,131461
XIFHSOWQ,2022,9,2,1,8708,144,0,4582
FITUEHWN,2022,9,2,1,8714,486,698,13172
UGEQLMXM,2022,9,2,1,8714,647,0,35262
BLANHGYY,2022,9,2,1,9022,3,3,13256
BUZIIBYG,2022,9,2,1,9403,1500154,0,4746054
DEWLVASR,2022,9,3,1,3038,0,0,0
JSLXRQOK,2022,9,3,1,5119,0,0,0
JBVHSUWY,2022,9,3,1,1210,2,0,116
ELQGMQWE,2022,9,3,1,2002,46354,0,59329
AHMDUILJ,2022,9,3,1,2102,20473,0,53721
XIPPENFQ,2022,9,3,1,2501,449834,0,100675
FTSVTTSR,2022,9,3,1,2529,1,0,9
XMKRPGLB,2022,9,3,1,2529,1203220,0,366144
FWUCPMMW,2022,9,3,1,2701,0,0,0
RCBZUSIM,2022,9,3,1,2805,0,0,76
SUOYXCHP,2022,9,3,1,2805,100,0,267897
ZKENOUDA,2022,9,3,1,2805,1000,0,50076
WQMVCOEM,2022,9,3,1,2805,189,0,198946
DJBLNPNC,2022,9,3,1,2805,0,0,1566
BSRMSVTC,2022,9,3,1,2805,1592,0,541869
DDEXPPXU,2022,9,3,1,2807,17498,0,15391
LLHREMKS,2022,9,3,1,2807,178,0,4186
DNMPSKTB,2022,9,3,1,2811,1918782,0,3610707
WPQXWHYO,2022,9,3,1,2811,2074146,0,3608944
VWMBASNE,2022,9,3,1,2811,219916,0,140986
RJGPVEXX,2022,9,3,1,2811,45143,0,345165
ATLDMDBO,2022,9,3,1,2814,23000001,0,20680267
SAHWCZNH,2022,9,3,1,2825,42000,0,823055
LUENUFGA,2022,9,3,1,2833,189169,0,1075443
HXYSSRXE,2022,9,3,1,2836,2818220,0,1059525
QRKRBYJL,2022,9,3,1,2841,20494,0,1521908
FRHNWLNI,2022,9,3,1,2846,62856,0,1259363
MBSBZBXA,2022,9,3,1,2846,8997,0,647050
BJALXPFS,2022,9,3,1,2847,556,0,23314
RAWUKQMJ,2022,9,3,1,2916,68820,0,1307548
ZGJXVMNI,2022,9,3,1,3006,367,0,575445
LRVGFDFM,2022,9,3,1,3102,18010,0,18285
BTMOEMEP,2022,9,3,1,3102,11286134,0,7364011
UXSPKBJR,2022,9,3,1,3206,1186,0,693210
BEZYMBBT,2022,9,3,1,3207,1810,0,1317269
SAAYMURU,2022,9,3,1,3215,78,0,852
QJQJSWFU,2022,9,3,1,3307,624,0,5883
EVBVXETX,2022,9,3,1,3404,460640,0,1751455
DUCMGGNW,2022,9,3,1,3806,74627,0,225623
XIIEJNEE,2022,9,3,1,3815,0,0,0
OJIFIHMZ,2022,9,3,1,3815,2527,0,309152
STZDBITS,2022,9,3,1,3815,506721,0,6109528
IGDVVKUD,2022,9,3,1,3824,0,0,0
SNHYOVBM,2022,9,3,1,3824,2756,0,90711
LPHPPJUG,2022,9,3,1,3824,1057000,0,570371
FCYBOAXC,2022,9,3,1,3824,12981395,0,40566543
JPBRUTWP,2022,9,3,1,3904,246112,0,2661251
LTOYKIML,2022,9,3,1,3909,53000,0,168176
QVLMOEYE,2022,9,3,1,4202,9766,17295,972796
MIRCVAMV,2022,9,3,1,4408,1390,0,37377
JERHKLYW,2022,9,3,1,4601,26,0,473
ZXERAXWP,2022,9,3,1,4802,89,0,4466
LSOIUSXD,2022,9,3,1,5111,1203,2277,39658
XUOIQPFL,2022,9,3,1,5205,424371,0,1722260
WBLJNPZQ,2022,9,3,1,5309,1558,6006,50244
OXKURKXR,2022,9,3,1,5402,9628,0,92832
WHPUAOID,2022,9,3,1,5512,150,840,3620
AXULOHBQ,2022,9,3,1,5515,13905,41126,147450
DBWLZWNK,2022,9,3,1,5602,8496,0,70459
NZKBIBNU,2022,9,3,1,5609,24860,0,154583
OKMBFVKS,2022,9,3,1,5705,419229,257955,1018887
HCDTGMST,2022,9,3,1,6006,3937,0,57745
VUAFAIYJ,2022,9,3,1,6101,2612,2498,186794
CCLHWFWF,2022,9,3,1,6211,336180,699306,7497280
OGAFEHLU,2022,9,3,1,7202,0,0,0
TGOELCAG,2022,9,3,1,7207,0,0,0
SDWAYPIK,2022,9,3,1,7207,4596420,0,2338462
UIFPPCLR,2022,9,3,1,8102,1001,0,48386
KEUWZRKO,2022,9,3,1,8102,1,0,64
FQCLOEXA,2022,9,3,1,8102,2969,0,351382
APQGTRMF,2022,9,3,1,8105,62430,0,354716
ZCELVYQU,2022,9,3,1,8461,26980,3,70748
KAGJCHMR,2022,9,3,1,8467,3,1,801
KJNSOAHR,2022,9,3,1,8479,32378,0,947958
QKXNTIIB,2022,9,3,1,8501,76562,25,1313920
UQYUIVVR,2022,9,3,1,8501,64200,9,790239
GKQIJYDH,2022,9,3,1,8501,645177,50,18726983
VBYCLTYZ,2022,9,3,1,8505,3876,0,153698
GYHKIVQT,2022,9,3,1,8505,153675,0,10892779
ROACSLMG,2022,9,3,1,8505,314427,0,1165081
VMAQSTJE,2022,9,3,1,8527,229,4002,29750
XIFHSOWQ,2022,9,3,1,8708,57,0,6541
FITUEHWN,2022,9,3,1,8714,1088,869,11970
UGEQLMXM,2022,9,3,1,8714,2692,0,254010
BLANHGYY,2022,9,3,1,9022,0,0,0
BUZIIBYG,2022,9,3,1,9403,1904327,0,5394607
JSLXRQOK,2022,10,1,1,5119,0,0,139
JBVHSUWY,2022,10,1,1,1210,41210,0,338671
ELQGMQWE,2022,10,1,1,2002,2369,0,20626
AHMDUILJ,2022,10,1,1,2102,1024,0,6612
XIPPENFQ,2022,10,1,1,2501,22521,0,13759
XMKRPGLB,2022,10,1,1,2529,24000,0,6497
FWUCPMMW,2022,10,1,1,2701,4,0,111
SUOYXCHP,2022,10,1,1,2805,0,0,1138
BSRMSVTC,2022,10,1,1,2805,101,0,18231
DDEXPPXU,2022,10,1,1,2807,3411,0,6559
LLHREMKS,2022,10,1,1,2807,190,0,3858
YSYHGLQK,2022,10,1,1,2807,0,0,19
DNMPSKTB,2022,10,1,1,2811,609436,0,1199124
WPQXWHYO,2022,10,1,1,2811,1186685,0,2043831
VWMBASNE,2022,10,1,1,2811,194151,0,88121
RJGPVEXX,2022,10,1,1,2811,20143,0,162723
ATLDMDBO,2022,10,1,1,2814,7009031,0,6557680
SAHWCZNH,2022,10,1,1,2825,16,0,12994
